vehicle_id,vehicle_type,manufacturer,model,prod_year,category,leather interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,levy,price
45760168,auto,LEXUS,GX 470,2009,Jeep,1,Petrol,4.7,264339,8,Automatic,4x4,4,Left wheel,Black,0,2151,2430
45769888,auto,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,189530,6,Automatic,4x4,4,Left wheel,Black,12,1399,12388
45803294,auto,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2,172253,4,Automatic,Front,4,Left wheel,Grey,4,836,16894
45815108,auto,FORD,Transit,1990,Microbus,0,Diesel,2.5,10000,4,Manual,Rear,2,Left wheel,White,0,0,5000
45781797,auto,SUBARU,Forester,2004,Jeep,0,Petrol,2.0 Turbo,150000,4,Tiptronic,4x4,4,Right-hand drive,Black,4,0,10976
45455842,auto,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,90000,4,Tiptronic,Front,4,Left wheel,Black,8,781,17876
45700586,auto,SUBARU,Stella,2011,Hatchback,0,Petrol,0.7,0,3,Variator,Front,4,Right-hand drive,Golden,2,706,6586
45647522,auto,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,Left wheel,Black,12,394,11133
45731532,auto,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,111643,4,Automatic,Front,4,Left wheel,Grey,4,1249,43952
45451680,auto,TOYOTA,VOXY,2007,Minivan,0,LPG,2,180000,4,Automatic,4x4,4,Right-hand drive,Black,2,0,90
45664377,auto,BMW,X5,2012,Jeep,1,Diesel,3,296395,6,Automatic,4x4,4,Left wheel,Grey,0,919,157
45801872,auto,NISSAN,Serena,2004,Minivan,0,Petrol,2,160000,4,Automatic,Front,4,Left wheel,White,4,0,5645
45144010,auto,KIA,Optima hybid,2013,Sedan,0,Hybrid,2.4,105000,6,Tiptronic,Front,4,Left wheel,White,6,0,20385
45801665,auto,NISSAN,Micra,2001,Hatchback,0,Petrol,1.4,135000,4,Manual,Front,2,Left wheel,Red,4,1202,2822
45804817,auto,HYUNDAI,Tucson,2017,Jeep,1,Diesel,1.7,50380,4,Automatic,Front,4,Left wheel,White,4,877,30712
44537627,auto,NISSAN,Tiida,2005,Hatchback,1,Petrol,1.5,146000,4,Automatic,Front,4,Right-hand drive,Black,7,0,20
45760296,auto,JEEP,Grand Cherokee,2014,Jeep,1,Diesel,3,164011,6,Automatic,Rear,4,Left wheel,Blue,0,915,314
45731047,auto,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,145830,4,Automatic,Front,4,Left wheel,White,4,1091,37580
45649425,auto,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3.5,40000,6,Tiptronic,4x4,4,Left wheel,Grey,12,1714,87999
45789461,auto,MERCEDES-BENZ,C 220,1997,Sedan,0,Petrol,2,415386,4,Manual,Rear,4,Left wheel,Silver,4,0,7683
45798144,auto,HYUNDAI,Elantra,2009,Sedan,1,Diesel,1.6,179740,4,Automatic,Front,4,Left wheel,Silver,4,790,9747
45730160,auto,SSANGYONG,Actyon,2016,Jeep,1,Petrol,1.6,55234,4,Automatic,Front,4,Left wheel,White,4,730,40092
45588073,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,149000,4,Tiptronic,Front,4,Left wheel,White,8,843,11604
45570728,auto,FORD,Transit,1998,Microbus,0,Diesel,2.5 Turbo,300000,4,Manual,Rear,4,Left wheel,White,4,0,17249
45813886,auto,LEXUS,LS 460,2017,Sedan,1,Petrol,4.6,15358,8,Automatic,Rear,4,Left wheel,Black,12,2225,89379
45719329,auto,VOLKSWAGEN,Passat SEL,2013,Sedan,1,Petrol,1.8 Turbo,62022,4,Tiptronic,Front,4,Left wheel,Blue,10,585,10036
45809481,auto,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,116453,4,Automatic,Front,4,Left wheel,Yellow,4,503,13764
45807121,auto,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3.5,52675,6,Automatic,Rear,4,Left wheel,Blue,12,1714,11290
45815365,auto,MAZDA,Demio evropuli,2003,Hatchback,0,CNG,1.4,185000,4,Manual,Front,4,Left wheel,Blue,4,0,7213
45770860,auto,MAZDA,Mazda 6,2014,Sedan,1,Petrol,2.5,193600,4,Tiptronic,Front,4,Left wheel,Red,8,0,22580
45809823,auto,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,107271,4,Automatic,Front,4,Left wheel,Grey,4,645,11412
45732736,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,404507,4,Automatic,Front,4,Left wheel,Silver,4,639,10036
45803708,auto,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2,167157,4,Automatic,Front,4,Left wheel,Grey,4,640,27435
44586118,auto,PORSCHE,Panamera,2010,Sedan,1,Petrol,4.8,88939,8,Tiptronic,4x4,4,Left wheel,Grey,12,1885,67426
45805986,auto,NISSAN,March,2012,Hatchback,0,Petrol,1.2,60936,4,Variator,Front,4,Right-hand drive,Carnelian red,2,1032,6895
45781554,auto,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,92800,6,Tiptronic,Front,4,Left wheel,White,10,777,25402
44804614,auto,NISSAN,Rogue,2014,Jeep,0,Petrol,2.5,135700,4,Tiptronic,Front,4,Left wheel,Grey,6,777,18503
45789668,auto,MERCEDES-BENZ,Sprinter,2007,Microbus,1,Diesel,2.7 Turbo,145000,5,Manual,Rear,4,Left wheel,White,2,0,54882
45809162,auto,HONDA,FIT,2014,Hatchback,1,Petrol,1.3,117811,4,Automatic,Front,4,Left wheel,Blue,4,446,12184
45809194,auto,TOYOTA,Aqua,2014,Universal,1,Hybrid,1.5,66212,4,Automatic,Front,4,Left wheel,Black,4,271,19030
45809385,auto,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,55948,4,Automatic,Front,4,Left wheel,Orange,4,502,26858
45756585,auto,HONDA,Accord,2016,Coupe,1,Petrol,2.4,103467,4,Automatic,Front,2,Left wheel,White,12,1051,9722
45643609,auto,TOYOTA,Land Cruiser Prado,1997,Jeep,0,LPG,2.7,218000,4,Automatic,4x4,2,Right-hand drive,Blue,2,0,10349
45701440,auto,FORD,Fusion,2010,Sedan,1,Hybrid,2.5,185000,4,Automatic,Front,4,Left wheel,Grey,10,0,15994
44753524,auto,LEXUS,RX 350,2012,Jeep,1,Petrol,3.5,62000,6,Tiptronic,Front,4,Left wheel,Black,12,1058,27911
45813888,auto,TOYOTA,Camry,2012,Sedan,1,Petrol,2,172800,4,Automatic,Rear,4,Left wheel,White,8,642,24462
45779764,auto,TOYOTA,Prius,2010,Sedan,0,Petrol,1.8,140000,4,Variator,Front,4,Left wheel,Blue,4,761,12544
45261332,auto,TOYOTA,Land Cruiser,2009,Jeep,1,Diesel,4.5 Turbo,200000,8,Automatic,4x4,4,Left wheel,Black,0,0,84675
45781817,auto,HONDA,Odyssey,2003,Minivan,0,Petrol,2.3,275000,4,Tiptronic,Front,4,Right-hand drive,Black,4,0,5800
45769662,auto,MERCEDES-BENZ,ML 350,2007,Jeep,1,Petrol,3.5,200000,6,Automatic,4x4,4,Left wheel,Silver,8,0,100
45802243,auto,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,126970,4,Automatic,Front,4,Left wheel,Silver,4,777,34074
45719603,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,223560,4,Automatic,Front,4,Left wheel,White,2,0,12231
45809050,auto,TOYOTA,Aqua,2017,Hatchback,1,Hybrid,1.5,181474,4,Automatic,Front,4,Left wheel,White,4,382,14831
45806370,auto,VOLKSWAGEN,Jetta,2013,Sedan,1,Diesel,2,189949,4,Automatic,Front,4,Left wheel,Silver,12,640,1646
45749031,auto,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,182000,4,Automatic,Front,4,Right-hand drive,Silver,4,1266,11290
45802996,auto,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2,50079,4,Automatic,Front,4,Left wheel,White,4,891,29950
45184062,auto,FORD,Fusion,2012,Sedan,1,Petrol,1.6 Turbo,117000,4,Tiptronic,Front,4,Left wheel,Blue,10,531,19757
45809590,auto,HONDA,Civic,2015,Sedan,1,Petrol,1.8,37064,4,Automatic,Front,4,Left wheel,White,4,697,43545
45715126,auto,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,108000,4,Automatic,Front,4,Right-hand drive,Silver,4,1266,9879
45642481,auto,LEXUS,RX 400 hybrid,2008,Jeep,1,Petrol,3.3,249600,6,Automatic,Front,4,Left wheel,Black,12,0,29166
44724525,auto,FORD,Transit,2000,Microbus,0,Diesel,2.5 Turbo,193000,4,Manual,Rear,4,Left wheel,Carnelian red,2,2080,6899
45767031,auto,BMW,X5,2000,Jeep,1,LPG,3,25000,6,Tiptronic,4x4,4,Left wheel,Silver,6,0,10036
45793734,auto,TOYOTA,RAV 4,1997,Jeep,0,Petrol,2,140000,4,Manual,4x4,4,Left wheel,Green,2,0,9408
45772120,auto,TOYOTA,Tundra,2013,Coupe,1,Petrol,5.7,234683,8,Automatic,Rear,4,Left wheel,White,12,1664,125
45731812,auto,HYUNDAI,H1,2017,Minivan,1,Diesel,2.5,30066,4,Automatic,Front,4,Left wheel,Grey,4,1249,38731
45195122,auto,HYUNDAI,Sonata,2013,Sedan,0,Hybrid,2.4,21920,6,Automatic,Front,4,Left wheel,Silver,11,0,20071
45625950,auto,BMW,X5,2013,Jeep,1,Diesel,3,137802,6,Automatic,4x4,4,Left wheel,Black,0,917,1019
45798246,auto,HYUNDAI,Elantra,2017,Sedan,1,Petrol,1.6,16687,4,Automatic,Front,4,Left wheel,Grey,4,831,21639
45802587,auto,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2,147808,4,Automatic,Front,4,Left wheel,Grey,4,765,39226
45802603,auto,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,2,82413,4,Automatic,Front,4,Left wheel,Grey,4,1017,52034
45794869,auto,MERCEDES-BENZ,C 180,1995,Sedan,0,CNG,1.8,46777,4,Manual,Rear,4,Left wheel,Grey,2,0,5645
45647958,auto,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,102397,4,Automatic,Front,4,Left wheel,Black,12,394,784
45730029,auto,SSANGYONG,Actyon,2018,Jeep,1,Diesel,1.6,73548,4,Automatic,Front,4,Left wheel,White,4,880,43952
45801631,auto,TOYOTA,Corolla,2006,Universal,0,Diesel,2.2 Turbo,222000,4,Manual,Front,4,Left wheel,Black,9,0,15681
45760417,auto,HONDA,FIT,2004,Hatchback,0,Petrol,1.3,150000,4,Automatic,Front,4,Right-hand drive,Silver,4,0,30
45801197,auto,TOYOTA,Prius,2006,Sedan,0,Petrol,1.5,305600,4,Automatic,Front,4,Left wheel,White,0,0,10036
44752858,auto,BMW,X5,2007,Jeep,1,Petrol,3,216000,6,Tiptronic,4x4,4,Left wheel,Silver,12,1888,21953
45769027,auto,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,2.4,126690,4,Automatic,Front,4,Left wheel,Silver,0,751,2744
45813065,auto,NISSAN,Presage,2004,Minivan,0,Petrol,2.5,0,4,Automatic,Front,4,Right-hand drive,White,4,0,6500
45674451,auto,MERCEDES-BENZ,Vito,2004,Goods wagon,0,Diesel,2.2,316000,4,Manual,Rear,4,Left wheel,White,2,0,10976
45417436,auto,MITSUBISHI,Mirage,2012,Hatchback,1,Petrol,1,60000,3,Automatic,Front,4,Right-hand drive,Blue,6,875,7056
45810166,auto,CHEVROLET,Lacetti,2011,Sedan,1,Petrol,1.8,121831,4,Automatic,Front,4,Left wheel,Grey,4,645,12717
45653518,auto,HONDA,Civic,2012,Jeep,1,Hybrid,1.5,146403,4,Automatic,Front,4,Left wheel,White,0,503,2901
45804305,auto,MERCEDES-BENZ,E 320,2007,Sedan,1,Diesel,3,376000,6,Tiptronic,Rear,4,Left wheel,White,0,0,17562
45815366,auto,FORD,Transit,1996,Microbus,0,Diesel,2.5,123000,4,Manual,Rear,4,Left wheel,White,2,0,23521
45779768,auto,BMW,328,2007,Sedan,1,Petrol,3,999999999,6,Tiptronic,Rear,4,Left wheel,Silver,16,0,14113
45809220,auto,FORD,Taurus,2013,Sedan,1,Petrol,2,58901,4,Automatic,Front,4,Left wheel,White,4,640,39797
45808743,auto,KIA,Optima,2015,Sedan,1,Petrol,2.4,170040,4,Automatic,Front,4,Left wheel,Silver,12,900,3763
45796793,auto,CHEVROLET,Volt,2012,Hatchback,0,Plug-in Hybrid,1.4,112101,4,Automatic,Front,4,Left wheel,Grey,10,0,23521
45649665,auto,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,314373,4,Automatic,Front,4,Left wheel,Grey,12,781,392
45802835,auto,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2,89454,4,Automatic,Front,4,Left wheel,Black,4,891,52853
45793702,auto,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2,48529,4,Automatic,Front,4,Left wheel,Silver,4,1288,5331
45755504,auto,HONDA,Civic,2017,Sedan,1,Petrol,1.5,0,4,Automatic,Front,4,Left wheel,White,12,784,862
45732335,auto,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2,174144,4,Automatic,Front,4,Left wheel,Black,4,640,36228
45765594,auto,FORD,Transit,2007,Microbus,0,Diesel,2.2 Turbo,100000,4,Manual,Front,4,Left wheel,White,4,1408,12544
45733420,auto,HYUNDAI,Sonata,2017,Sedan,1,Petrol,2,13941,4,Automatic,Front,4,Left wheel,White,4,1017,52959
45811086,auto,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,430278,4,Automatic,Front,4,Left wheel,Black,12,586,2195
45786731,auto,NISSAN,X-Trail,2005,Jeep,1,LPG,2,142000,4,Automatic,4x4,>5,Right-hand drive,Silver,0,0,11500
45730339,auto,SSANGYONG,Actyon,2017,Jeep,1,Diesel,1.6,52516,4,Automatic,Front,4,Left wheel,Red,4,831,40092
45769859,auto,LEXUS,GX 460,2017,Jeep,1,Petrol,4.6,0,8,Automatic,4x4,4,Left wheel,White,0,2225,110
45766146,auto,AUDI,A7,2014,Hatchback,1,Petrol,3,140507,6,Automatic,4x4,4,Left wheel,Silver,0,915,3058
45798994,auto,FORD,Fusion,2013,Sedan,0,Hybrid,2,178000,4,Tiptronic,Front,4,Left wheel,Grey,10,640,6272
45781075,auto,MERCEDES-BENZ,C 250,2012,Sedan,1,Petrol,1.8 Turbo,89500,4,Automatic,Rear,4,Left wheel,Black,12,586,18817
45801415,auto,TOYOTA,Prius,2011,Sedan,0,Petrol,1.8,150000,4,Variator,Rear,4,Left wheel,Black,10,0,14700
44527390,auto,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,102000,4,Automatic,Front,4,Right-hand drive,Silver,2,1266,10820
45816563,auto,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,166774,4,Automatic,Front,4,Left wheel,Silver,12,751,549
45806682,auto,CHEVROLET,Equinox,2015,Jeep,1,Petrol,2.4,78926,4,Automatic,4x4,4,Left wheel,Black,12,900,627
45757914,auto,VOLKSWAGEN,Passat,2015,Sedan,1,Petrol,1.8 Turbo,99000,4,Tiptronic,Front,4,Left wheel,Silver,9,0,17249
45793381,auto,MERCEDES-BENZ,C 220,2008,Universal,0,Diesel,2.2 Turbo,177000,4,Tiptronic,Rear,4,Left wheel,White,12,1195,23521
44783418,auto,TOYOTA,Camry,2010,Sedan,0,Hybrid,2.5,123000,4,Manual,Rear,2,Left wheel,White,4,0,13485
44728797,auto,FIAT,500,2012,Coupe,1,Petrol,1.4,90000,4,Tiptronic,Front,4,Left wheel,Orange,6,475,15053
45648882,auto,BMW,X5,2015,Jeep,1,Diesel,3,201056,6,Automatic,4x4,4,Left wheel,Black,12,1104,3920
44375582,auto,VOLKSWAGEN,Jetta,2017,Sedan,1,Petrol,2.0 Turbo,131200,4,Tiptronic,Front,4,Left wheel,Grey,10,1017,25716
42571375,auto,PORSCHE,Panamera GTS,2013,Sedan,1,Petrol,4.8,98600,8,Tiptronic,4x4,4,Left wheel,Silver,12,0,100355
45727095,auto,SSANGYONG,Korando,2013,Jeep,1,Diesel,2,76788,4,Automatic,Front,4,Left wheel,White,4,640,24327
45808641,auto,BUICK,Century,2019,Sedan,1,Petrol,2.5,10392,4,Automatic,Front,4,Left wheel,Silver,12,1325,6586
45789988,auto,KIA,Sportage,2007,Jeep,1,Diesel,2,78880,4,Automatic,Front,4,Left wheel,Blue,4,1282,6586
45810017,auto,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,45000,4,Automatic,Front,4,Left wheel,Orange,4,503,22715
45815240,auto,MERCEDES-BENZ,GLK 350,2012,Jeep,1,Petrol,3.5,55290,6,Automatic,Rear,4,Left wheel,Black,12,1058,282
45815359,auto,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,4,Left wheel,Black,12,1493,47
45769174,auto,FORD,Escape,2008,Sedan,1,Hybrid,0.4,209843,4,Automatic,Front,4,Left wheel,Grey,0,289,188
45809435,auto,HONDA,FIT,2014,Universal,1,Hybrid,1.3,193895,4,Automatic,Front,4,Left wheel,White,4,247,5225
45766966,auto,LEXUS,IS 250,2008,Sedan,1,Petrol,2.5,162300,6,Tiptronic,Rear,4,Left wheel,Grey,10,0,20385
45815010,auto,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,154314,4,Automatic,Front,4,Left wheel,Grey,12,1091,470
45763780,auto,LEXUS,GX 460,2012,Jeep,1,Petrol,4.6,189704,8,Automatic,4x4,4,Left wheel,Grey,0,1363,157
45733001,auto,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2,175221,4,Automatic,Front,4,Left wheel,White,4,707,19416
45732695,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,471632,4,Automatic,Front,4,Left wheel,Orange,4,765,12544
45650211,auto,MERCEDES-BENZ,ML 350,2008,Jeep,1,Diesel,3.5,366869,6,Automatic,4x4,4,Left wheel,Black,12,1850,3763
45793616,auto,HYUNDAI,Sonata LIMITED,2011,Sedan,1,Hybrid,2.4,104000,4,Automatic,Front,4,Left wheel,White,10,0,20385
45648536,auto,MERCEDES-BENZ,ML 350,2011,Jeep,1,Diesel,3,275862,6,Automatic,4x4,4,Left wheel,Silver,12,1018,470
45615857,auto,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3,62938,6,Automatic,4x4,4,Left wheel,Black,0,1292,19130
45809171,auto,FORD,Taurus,2012,Sedan,1,Petrol,3.5,101315,4,Automatic,Front,4,Left wheel,Black,4,1058,24029
45816509,auto,MERCEDES-BENZ,C 180,1997,Sedan,0,Petrol,1.8,445908,4,Automatic,Rear,4,Left wheel,Black,2,0,6899
45720191,auto,MERCEDES-BENZ,E 320,2003,Sedan,1,Petrol,3.2,222000,6,Tiptronic,Rear,4,Left wheel,Black,14,0,15681
45733630,auto,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2,42563,4,Automatic,Front,4,Left wheel,White,4,1079,55343
45803535,auto,CHEVROLET,Camaro,2016,Coupe,0,Petrol,2.0 Turbo,32000,4,Tiptronic,Rear,2,Left wheel,Red,10,891,53314
45800288,auto,AUDI,A4,1995,Sedan,1,Petrol,1.8,100000,4,Manual,Front,4,Left wheel,Black,1,0,2000
45634884,auto,VOLKSWAGEN,Jetta,2011,Sedan,1,Diesel,2.5,175389,5,Automatic,Front,4,Left wheel,Grey,12,862,941
45805664,auto,NISSAN,X-Trail,2005,Jeep,1,Petrol,2,179000,4,Automatic,4x4,4,Right-hand drive,Black,1,0,13485
45641335,auto,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,Left wheel,Black,12,394,11133
45771822,auto,AUDI,A4,2013,Sedan,1,Petrol,2,151469,4,Automatic,4x4,4,Left wheel,White,12,640,3293
45745123,auto,FORD,Sierra DIZEL,1992,Sedan,0,Diesel,1.8 Turbo,168000,4,Manual,Rear,4,Left wheel,Green,2,0,5642
45722204,auto,BMW,X5,2014,Jeep,1,Petrol,3.0 Turbo,96000,6,Tiptronic,4x4,4,Left wheel,Grey,6,915,84675
45504593,auto,FORD,Fusion Hybrid,2013,Sedan,0,Hybrid,2,97000,4,Variator,Front,4,Left wheel,Brown,12,640,19287
45793886,auto,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,121600,8,Automatic,Rear,4,Left wheel,Grey,10,1055,51746
45796646,auto,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2,75152,4,Automatic,Front,4,Left wheel,Black,4,1282,6125
45776720,auto,OPEL,Vectra,1997,Hatchback,0,Petrol,1.8,13425,4,Manual,Front,4,Left wheel,Blue,4,0,4500
45813920,auto,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,249734,6,Automatic,4x4,4,Left wheel,Blue,12,1399,1490
45808453,auto,KIA,Avella,2018,Sedan,1,Petrol,2,56288,4,Automatic,Rear,4,Left wheel,Silver,12,1079,16308
45786129,auto,TOYOTA,Prius,2007,Hatchback,0,Petrol,1.5,90000,4,Variator,Front,>5,Left wheel,Golden,8,988,10976
45750699,auto,TOYOTA,RAV 4,2018,Sedan,1,Petrol,2.5,28784,4,Automatic,Front,4,Left wheel,Black,12,1327,27911
42498060,auto,SUBARU,Legacy,2004,Sedan,0,Petrol,2,11111,4,Automatic,4x4,4,Right-hand drive,Black,6,0,4500
45766491,auto,SUBARU,XV,2014,Jeep,1,Hybrid,2,131872,4,Automatic,4x4,4,Left wheel,White,0,333,470
45714974,auto,NISSAN,Note,2007,Sedan,0,Petrol,1.5,160000,4,Variator,Front,4,Right-hand drive,Silver,0,0,7527
45803642,auto,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2,68876,4,Automatic,Front,4,Left wheel,White,4,836,12231
45805965,auto,FORD,Fusion,2014,Sedan,0,Petrol,2.5,134000,4,Automatic,Front,4,Left wheel,White,12,777,14113
45768559,auto,TOYOTA,Highlander,2010,Jeep,1,Hybrid,3.3,300366,6,Automatic,4x4,4,Left wheel,Blue,12,1324,14269
45763597,auto,MAZDA,CX-9,2012,Sedan,1,Petrol,3.7,291840,6,Automatic,Front,4,Left wheel,Black,12,1113,31
45780573,auto,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.3,155000,4,Variator,Front,4,Right-hand drive,White,4,0,11917
44922916,auto,CHEVROLET,Cruze LT,2018,Sedan,0,Petrol,1.4 Turbo,21786,4,Automatic,Front,4,Left wheel,Black,8,781,15524
45522180,auto,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,180000,4,Tiptronic,Front,4,Left wheel,Red,8,585,13172
45778723,auto,FORD,Focus,2012,Sedan,0,Petrol,2,139010,4,Automatic,Front,4,Left wheel,Grey,0,642,12544
45650214,auto,MERCEDES-BENZ,ML 350,2015,Jeep,1,Diesel,3.5,79080,6,Automatic,4x4,4,Left wheel,Grey,12,1273,22894
45810619,auto,CHEVROLET,Spark,2012,Hatchback,1,Petrol,1,40079,4,Automatic,Front,4,Left wheel,Black,4,364,6586
45292910,auto,FORD,Transit Connect,2011,Goods wagon,0,Diesel,1.8 Turbo,180000,4,Manual,Front,2,Left wheel,Green,2,645,12500
45759593,auto,MERCEDES-BENZ,E 200,1997,Sedan,0,Petrol,2,305125,4,Manual,Rear,4,Left wheel,Blue,4,0,7840
45107574,auto,MERCEDES-BENZ,GLE 43 AMG,2017,Coupe,1,Petrol,3.0 Turbo,14914,6,Automatic,4x4,4,Left wheel,White,12,1481,141124
45767516,auto,TOYOTA,Highlander,2008,Jeep,1,Hybrid,3.3,182024,6,Automatic,4x4,4,Left wheel,Black,12,1750,470
45776399,auto,VOLKSWAGEN,Passat tsi-se,2013,Sedan,1,Petrol,1.8 Turbo,159978,4,Tiptronic,Front,4,Left wheel,Grey,8,0,20385
45814760,auto,TOYOTA,Aqua,2013,Hatchback,1,Hybrid,1.5,118000,4,Variator,Front,4,Right-hand drive,White,4,0,11604
45768560,auto,LEXUS,GX 470,2013,Jeep,1,Petrol,4.6,154115,8,Automatic,4x4,4,Left wheel,Black,0,1360,1490
45768787,auto,HONDA,Insight,2010,Hatchback,1,Hybrid,1.3,245070,4,Automatic,Front,4,Left wheel,White,0,574,549
45767006,auto,NISSAN,Altima,2012,Sedan,1,Petrol,2.5,97627,4,Automatic,Front,4,Left wheel,Black,12,781,862
45810535,auto,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2,132863,4,Automatic,Front,4,Left wheel,Grey,4,642,22357
45433856,auto,MERCEDES-BENZ,E 350,2008,Sedan,1,Petrol,3.5,163000,6,Tiptronic,Rear,4,Left wheel,Black,8,0,24775
45035479,auto,VOLKSWAGEN,Jetta,2012,Sedan,0,LPG,2,130000,4,Automatic,Front,4,Left wheel,White,8,0,15000
45804515,auto,JEEP,Grand Cherokee,2012,Jeep,1,Petrol,3.6,175788,4,Automatic,Front,4,Left wheel,Silver,4,1086,32973
45660991,auto,BMW,X5,2015,Jeep,1,Diesel,3,201056,6,Automatic,4x4,4,Left wheel,Black,0,1104,3920
45772522,auto,TOYOTA,Highlander,2008,Jeep,1,Hybrid,3.3,269162,6,Automatic,4x4,4,Left wheel,Silver,12,1750,1646
45644420,auto,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,102397,4,Automatic,Front,4,Left wheel,Black,12,394,784
45812924,auto,MERCEDES-BENZ,C 220,2010,Sedan,0,Diesel,2.2 Turbo,310000,4,Manual,Rear,4,Left wheel,Grey,10,0,21639
45732592,auto,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2,128197,4,Automatic,Front,4,Left wheel,Grey,4,640,50018
45681643,auto,CHEVROLET,Cruze,2013,Sedan,0,Petrol,1.4,112000,4,Tiptronic,Front,4,Left wheel,Red,12,474,12231
45731081,auto,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,203073,4,Automatic,Front,4,Left wheel,Grey,4,1091,27463
45771378,auto,FORD,Escape,2012,Jeep,1,Hybrid,2.5,95349,4,Automatic,Front,4,Left wheel,Blue,0,781,784
45761976,auto,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2.4,125000,4,Variator,Front,4,Left wheel,Silver,10,753,13172
45802020,auto,HYUNDAI,Genesis,2010,Coupe,1,Petrol,2,132008,4,Automatic,Front,4,Left wheel,Grey,4,836,15323
45759531,auto,LEXUS,CT 200h,2015,Hatchback,1,Hybrid,1.8,115347,4,Automatic,Front,4,Left wheel,Grey,0,353,392
45803485,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,577053,4,Automatic,Front,4,Left wheel,Orange,4,891,13172
45811641,auto,VOLKSWAGEN,Caddy cadi,2003,Goods wagon,0,LPG,1.4,220000,4,Manual,Front,2,Left wheel,Blue,4,0,9095
45651217,auto,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3.5,95541,6,Automatic,Rear,4,Left wheel,Black,0,1714,39201
45800561,auto,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,107000,4,Automatic,Front,4,Left wheel,Blue,10,0,23521
45239842,auto,TOYOTA,Prius C,2014,Hatchback,0,Hybrid,1.5,63000,4,Variator,Front,4,Left wheel,Orange,12,0,18817
45816272,auto,BMW,X6,2012,Jeep,1,Petrol,4.4,123622,8,Automatic,4x4,4,Left wheel,Silver,12,1308,5645
45816357,auto,TOYOTA,Land Cruiser 80,1993,Jeep,0,Petrol,4.5,223000,6,Automatic,4x4,4,Left wheel,Green,0,3699,15681
45768980,auto,OPEL,Meriva,2008,Jeep,0,Diesel,1.3,1373,4,Manual,Front,4,Left wheel,Pink,4,0,11604
45802868,auto,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.2,125629,4,Automatic,Front,4,Left wheel,Black,4,971,48403
